100,409.905407442201,149.82705313876662,131.61641839382065,138.44389284960968,86
200,458.05175372433297,155.25994989016152,160.15006942659448,149.24725463479217,90
300,400.8891414539417,124.91903277200187,165.0598630885263,120.58071450363126,86
400,397.9204436725673,157.5022004551754,121.46633797364386,129.47119797161406,87
500,449.39702581758763,157.11904475302816,162.90219962806094,138.43431865814784,90
600,372.55721990161305,122.7588037368518,127.02441475400168,133.23703700853397,87
700,378.91998533606505,143.5154345189551,102.26696238952056,143.66810972461286,84
800,326.3896104936039,121.41537424476972,77.22821043391555,136.56472151527984,81
900,436.27385638237814,144.40259399902502,149.27183302634774,150.46601620458463,86
1000,356.83473171535917,83.67087158935755,128.3094148377389,161.92390503764798,87
1100,429.6134217236748,105.1887255483954,159.82450756020282,177.21952734191,93
1200,430.01383314223267,145.65496362895152,149.70616744113954,151.78049750489154,89
1300,506.7673614152091,163.45502288247346,176.2843309284648,178.27716341754842,93
1400,407.93041127960083,122.51618604089668,140.9960210095536,156.11406306575446,85
1500,229.76160902666626,59.50685555937094,77.6649641304539,110.78416845851147,81
1600,440.1606675204555,152.1160936115015,160.63410118055077,135.7848611055281,90
1700,411.86316090196533,147.5382326422667,144.27685819237254,131.82734633045612,84
1800,473.65033018092026,147.17241951160884,179.8728400361523,153.7562379841363,94
1900,355.6308699993432,89.53122614908546,129.3771556587762,147.885893394175,82
2000,372.3203791988222,100.56781080974783,149.2424424448761,136.5701112082735,86
2100,417.49939651538966,123.54647994073004,162.56069829022456,141.63511493080824,89
2200,417.11258716058416,142.76627689803365,137.8495912942431,144.4132069438397,86
2300,390.67999466915904,106.9546299861201,152.87792211519735,143.80211299599216,84
2400,565.4365578507661,187.8190926542531,191.28201119645837,193.48026043241143,99
2500,284.8440706043255,38.3666662861467,132.80325613229064,137.8341542489923,85
2600,395.3932402602908,136.12066609925714,158.8451601325405,116.13580594968056,89
2700,416.1437254727748,162.60604232627134,124.19830770660728,142.6986687278346,89
2800,497.740325028114,163.5711610445403,177.24656526113407,173.93947438948612,94
2900,422.5546259743741,146.5305667595371,167.4869010583885,122.70973302312426,93
3000,388.6163550303402,132.529743183094,123.06018040739568,145.90569515863842,84
3100,390.6127779344459,119.47111517188894,137.8353020556808,145.91526469697214,89
3200,416.5957922875083,148.32532092068058,148.9782836378631,133.44973912161237,86
3300,389.6325505756173,143.62121177097882,120.84595780163437,138.05473918870916,86
3400,397.91473455392696,125.41983114351402,155.90994041637555,128.0174855069581,87
3500,342.2276656343237,69.61258778226625,150.45305003614052,135.72729553782204,86
3600,473.10445345895306,164.0736711744621,157.85642032501076,162.5160862406311,89
3700,377.95680253490946,129.94587828852877,102.05203599740413,153.6625970083702,85
3800,383.32941239455477,133.52328608993147,150.08420782478603,113.01979449455055,83
3900,296.0055787858126,79.77364647294294,139.54786553643066,90.2045650479096,81
4000,342.33107984700257,158.16694866530156,54.251904347959645,142.01504511150728,87
4100,484.74454672283304,162.78128932497174,169.13927992583854,166.16599364851302,92
4200,467.34731032579134,162.7446726093358,141.9881726285818,174.24689221287582,91
4300,444.5370657936543,157.48662121179376,139.82576719835762,157.70767722133516,91
4400,444.37252162243567,154.67391487802652,140.6422567106149,163.18802671074775,89
4500,481.97815258108903,164.36430345752962,166.90124642007132,159.62957740026638,88
4600,481.89546438697187,162.89920525119575,170.3271576796055,160.56385262727568,91
4700,396.1713647299563,143.76876223348805,104.60269819789751,158.4917601930678,85
4800,363.3502628838054,128.6770632267591,140.79847250352154,103.46139358184854,84
4900,380.01355396851557,131.10630641013498,112.94489667867043,147.54722410785044,89
5000,451.3317051655735,158.32583003193483,136.0588384588148,170.57446870275103,91
5100,359.00190638972896,158.6758831258319,103.54873071132565,104.45107839142956,86
5200,402.43800860354713,108.22094044336714,133.41635857186918,169.8432600312268,88
5300,379.04572077816044,147.98424036107548,103.10470669574191,148.07311815136325,88
5400,478.72778579401876,158.68410295612023,174.6662375081801,154.66210987942574,92
5500,300.8231721187044,89.43399538817306,118.20289974619205,105.55366571087684,82
5600,399.8099535441048,158.57330339027035,119.22356072461429,137.58535762584165,88
5700,409.87281369767595,149.268557650472,123.77426963824219,148.3024628632675,82
5800,406.60944221295335,141.37061492160385,139.73241510952207,137.55006226274955,85
5900,371.94949624058717,140.46359667153712,88.14346151123554,160.0433244025079,86
6000,343.5547676468257,130.16829957300635,131.04586473414474,92.45242514891477,84
6100,354.0660580488421,104.22678277396419,110.50175829572501,151.05289688232193,86
6200,205.99561418101894,88.77430088851655,19.359647359943548,113.73208980708964,80
6300,409.2171917549603,136.477690342566,152.2166471370032,128.82988340787654,85
6400,409.3367964958809,152.3835286615246,110.47615571793577,161.5685362115582,89
6500,297.08745386589266,81.42241867095153,82.20252229429039,150.30316815972066,82
6600,291.1405988278958,145.19876047387825,61.14785169809913,113.2612323262675,86
6700,287.7284507561107,83.59475952510965,112.72086211634802,105.97478461848758,82
6800,416.71011688669637,116.14541705746073,135.5215366868194,177.03371649919328,90
6900,147.4857536050601,109.96541355899882,-69.3712868333987,135.35774294610314,78
7000,295.75897792346734,82.53017063784729,90.57535715418413,139.77685799758024,80
7100,155.42340448929966,101.88960119305577,-23.401792656777584,98.22297387922696,71
7200,250.58944608101268,103.46326108261654,38.64789284538833,127.11288289229327,80
7300,323.04580689409863,134.79991506639988,73.19974930273574,131.40646657933942,82
7400,305.5355168341103,114.17940584614098,59.27751730987285,144.03587409641494,78
7500,206.89297898476224,92.93089085137235,52.9930399070967,78.16046435324509,78
7600,118.15299708124945,49.60833589816416,19.897275301233048,77.61624050359343,76
7700,192.3716940612669,129.42811226555253,-40.55579746667467,123.5287455909202,80
7800,325.22521279762384,123.68036642208791,93.1302222033648,120.7267367186395,83
7900,166.85942816517928,100.49608225658442,3.292332011679008,85.18371832973526,81
8000,80.35713574575304,114.94938937792675,-31.96054876791065,10.008740666579955,75
8100,185.76332309229906,103.3502817890197,26.110816992798974,70.6884152286481,73
8200,247.05018935851274,132.68264066611354,-17.4923163703798,145.78917162782705,81
8300,152.20463655095787,84.69373858200036,11.306716266606031,75.94932945101058,72
8400,276.3628978137812,84.47447593372586,73.63998701491559,127.54124987901112,78
8500,346.9836451709973,150.6617034224598,104.7525206029054,100.10878952564025,83
8600,343.0942609230955,112.42182958676814,139.13777150206107,102.94425577013921,82
8700,338.28729700033017,124.44998608426951,108.67597716929816,125.18478285751883,80
8800,300.6653699415169,160.13533737184386,99.24686095168079,61.84372127261287,86
8900,281.5454807831776,105.4095584244633,122.5926264550098,68.85089470180473,81
9000,272.89241313627144,97.39154012638619,115.3912511363912,79.67378486823644,83
9100,330.49241811463946,157.82234188721614,117.35306201367521,70.85628721989758,89
9200,319.85032703289284,108.06439908064384,110.20808155109162,114.918449432911,87
9300,395.971900538789,140.73137337010786,98.43455968271576,167.01914246702367,90
9400,345.9678504845179,134.93475542316855,76.02642535912824,148.59211792507776,84
9500,310.68836355118117,100.57373743013254,80.44304594425579,147.39774734078702,81
9600,432.47318085926054,147.3789607699109,124.48515895814857,168.40233837287906,90
9700,222.3775488323682,51.92764840672712,91.91291167366336,98.98622384476099,83
9800,309.33752713765693,71.95987420749117,135.12414318301316,120.37016961869247,84
9900,342.4009993249264,110.53828770142606,117.64863490003623,125.87541729564542,84
10000,145.26132931044356,35.29748639821619,41.214673207919965,89.2972014729888,78
10100,383.7843127134329,85.50368884775042,157.17824224412877,153.01665528082256,88
10200,302.40997253523017,85.47927206797907,107.34805595154987,125.52330089383477,80
10300,365.5997356071286,117.42421510180851,125.3847548880526,134.62046623318125,85
10400,240.88523359867165,132.9219134268864,69.05774219829567,54.58300139004868,80
10500,350.2039772910622,146.00358085644706,85.82221499595265,132.3742199769987,83
10600,399.18136230239276,143.26765860900255,118.70634348892149,144.37577508850467,88
10700,427.5192067148709,140.2860302627314,142.5966284658863,157.6635443824564,88
10800,306.5839469574449,125.96685620788821,67.46842756708088,122.26696236796028,82
10900,324.4919017835819,143.91559690435116,90.63808551390062,110.81704400961651,88
11000,336.1729323207004,118.8463964118851,91.65495805867756,139.19540851830004,84
11100,440.721676109084,166.75960381145345,111.35165005398885,170.41388012766384,89
11200,399.78914522405285,129.99664736847134,117.86674556459474,163.61427047921646,90
11300,383.7028321826933,127.30094124509897,117.16751684978973,156.37303908939253,88
11400,475.1025969709857,149.94181272361772,168.11293384947876,165.2236667060692,90
11500,385.1689617072644,104.29993348072905,152.7516174086305,142.97330875601259,86
11600,372.20101108073067,162.20318696839485,88.19112285555633,132.54984900228337,84
11700,392.0874776230097,123.85173666332565,134.05490067269838,144.95048980237232,89
11800,392.17634958356905,140.15183471566334,98.64743999774056,162.22132104422806,90
11900,361.41496784310476,96.71003345155592,117.57863224668885,156.44788905146888,87
12000,395.7933251531326,127.87268993553904,133.26318074597327,146.55288059844423,82
12100,447.5529165952102,159.37317957787445,159.0754984046881,139.23913722790542,87
12200,294.79382649853966,88.38140542325235,108.00976374663023,110.81688993255707,82
12300,464.84098869368523,162.75671733942875,156.3523180825852,158.28675393046896,90
12400,357.1295131870961,110.14779118848186,110.41041410442996,148.84893056759836,84
12500,399.36766744136736,116.55707376358598,150.20138274687895,145.0259318111488,83
12600,409.3606134514263,151.84735326597675,105.13753246533044,161.64844818514382,86
12700,416.61012377660757,165.98467494554333,135.31772770634214,129.21198097933134,89
12800,366.614566463118,156.50751431902083,79.49137680501215,144.27927874229997,87
12900,319.98169176377564,45.63527607679762,134.95723226231527,155.50955856884923,83
13000,402.47698003760473,168.0509555966386,90.96192636102555,154.43652827939673,89
13100,433.17602319085125,109.40349617050754,153.09036351890802,182.83018489809828,92
13200,281.7317942017177,88.62367518723154,73.10867588527287,129.4109216124825,85
13300,405.6125571478457,111.47887352671054,152.27954996897554,152.3136877600907,87
13400,378.713323944102,137.4895397332958,122.53466104514403,132.24107595734932,86
13500,410.9471064990819,134.9593522852779,156.24515358184482,131.0505365576793,90
13600,379.96567526944006,112.89006204360867,135.5927568331185,148.23485290855376,89
13700,349.2138342627228,110.05078207697282,124.362567978348,125.89840143413495,82
